"India, he said, was against any country that used double standards to fight terrorism","('Terrorism',)"
"It is quite clear that Pakistan is continuing with the policy of terrorism as an instrument of state policy, in violation of international law and its publicly declared commitments, he said","('Terrorism',)"
"When Masood was picked up in Pakistan, he was allowed to remain in touch with his cadre","('missing_trapped_or_found_people',)"
India was as bitter about Anees release but the anger was directed more at Pakistan than Dubai,"('Rebellion',)"
"Whether Pakistan has an unvarnished military dictatorship or an electoral varnish has been put on it, their mindset and policies, as evidenced by the putting back in circulation of Masood Azhar, remain unchanged, Sarna said","('missing_trapped_or_found_people',)"
"   The Telegraph - Calcutta : International  Monday, December 16, 2002      Bush packs two dozen on CIAs licence-to-kill list  JAMES RISEN AND DAVID JOHNSTON      Laden (top) and  al-Zawahiri (below)                        Washington, Dec. 15: The Bush administration has prepared a list of about two dozen terrorist leaders that the Central Intelligence Agency is authorised to kill if capture is impractical and civilian casualties can be minimised, senior military and intelligence officials said","('Terrorism', 'injured_or_dead_people')"
"The previously undisclosed CIA list of targets includes top leaders of al Qaida, like Osama bin Laden and his chief deputy, Ayman al-Zawahiri, and other principal figures from affiliated terrorist groups, the officials said","('Terrorism',)"
President Bush has provided written legal authority to the CIA to hunt down and kill the terrorists without seeking further approval each time the agency is about to launch an operation,"('displaced_people_and_evacuations', 'injured_or_dead_people')"
Some officials said the terrorist list was known as the high-value target list,"('Terrorism',)"
A spokesman for the White House declined to discuss the list or issues involving the use of lethal force against terrorists,"('Terrorism',)"
The presidential authority to kill terrorists defines operatives of al Qaida as enemy combatants and thus legitimate targets for lethal force,"('injured_or_dead_people',)"
"Bush issued a presidential finding last year, after the September 11 attacks on New York and Washington, providing the basic executive and legal authority for the CIA to either kill or capture terrorist leaders","('Terrorism', 'injured_or_dead_people')"
That authority was the basis for the CIA and military effort to kill Laden and other al Qaida leaders and several Taliban leaders,"('injured_or_dead_people',)"
"The President is not legally required to approve each name added to the list, nor is the CIA required to obtain presidential approval for specific attacks, although officials said Bush had been kept well informed about the CIAs operations","('Terrorism', 'displaced_people_and_evacuations')"
"In November, the CIA killed an al Qaida leader in a remote region of Yemen","('injured_or_dead_people',)"
"Harethi and five other people, including one suspected al Qaida operative with US citizenship, were killed in the attack","('Terrorism', 'injured_or_dead_people')"
Harethi is believed to have been on the list of al Qaida leaders that the CIA had been authorised to kill,"('injured_or_dead_people',)"
"After the Predator operation in Yemen, US officials said Bush was not required to approve the mission immediately before the attack was launched nor was he specifically consulted","('Terrorism', 'displaced_people_and_evacuations')"
Intelligence officials said the presidential finding authorising the agency to use lethal force against terrorists was not limited to those included on the list,"('Terrorism',)"
"The President has given broad authority to the CIA to kill or capture operatives of al Qaida around the world, the officials said","('injured_or_dead_people',)"
"The list is updated periodically as the intelligence agency, in consultation with other counter-terrorism agencies, adds new names or deletes those al Qaida leaders who are captured or killed, or when new intelligence indicates the emergence of a new leader","('Terrorism', 'injured_or_dead_people')"
"The list contains the names of many of the same people who are on the FBIs list of most wanted terror suspects, although the lists are prepared independently","('Terrorism',)"
"Officials said the CIA, working with the FBI, the military and foreign governments, will seek to capture terrorists when possible and then bring them into the custody of the US or another nation willing to work with it in the campaign against terrorism","('Terrorism',)"
"Counter-terrorism officials prefer to capture senior al Qaida leaders for interrogation, if possible","('Terrorism',)"
"They regard killing as a last resort in cases in which the location of an operative of the terrorist group is known but capture would be too dangerous or logistically impossible, the officials said","('Terrorism', 'injured_or_dead_people')"
"(AFP)  FINAL  TALLY  (Polls held 181)  BJP  126 Congress 51 Others 14                        Ahmedabad, Dec. 15: Narendra Modi has draped Gujarat in saffron; Gujarat has rewarded him with a flood of support for his brand of Hindutva","('Flood',)"
"So complete is Modis victory that his opponent Shankersinh Vaghela has credited Gujarats mandate to Hindutva, Hindutva and Hindutva; people starve but they dont want food, they want Hindutva","('donation_needs_or_offers_or_volunteering_services',)"
"I did hint when we launched the campaign with the Gaurav Yatra rally at Karamsad on Sardar Patels birth anniversary that we will get 128 of the 182 seats, Modi claimed","('injured_or_dead_people',)"
Today is Sardar Patels death anniversary,"('injured_or_dead_people',)"
"Chhote Sardar  the crowd, the fans, the party workers mobbed him","('Rebellion',)"
"In Rajkot, one person was killed","('injured_or_dead_people',)"
"In the worst of times in Gujarat, it remained largely absent from the life of the people","('missing_trapped_or_found_people',)"
"You have written so much about Gujarat, making its name known all over the world, he told journalists in words dripping with sarcasm for the bad press the riots gave him and his state","('Rebellion',)"
"The paper in front of her, submitted by Congress general secretary in charge of Gujarat Kamal Nath, said: The Congress did not win a single seat within a 100-km radius of Godhra, where a coach of the Sabarmati Express was set ablaze on February 27, killing 58","('injured_or_dead_people',)"
"Out of 65 seats that fell in areas affected by the riots, the BJP won 53","('Rebellion',)"
"   The Telegraph - Calcutta : Frontpage  Tuesday, December 17, 2002      Guilty verdict in House attack  OUR SPECIAL CORRESPONDENT                        New Delhi, Dec. 16: A court has held four persons, including a lecturer, guilty of plotting the Parliament attack, delivering the first convictions under the new anti-terrorism law on a strike that brought India and Pakistan close to war","('Terrorism',)"
"The offences range from waging war against the state to attempting to kill the Prime Minister and the Union home minister while Parliament was in session on December 13, 2001","('Rebellion', 'injured_or_dead_people')"
"Geelani, along with five deceased terrorists, and with Gazi Baba, Tariq Ahmed and Masood Azhar, hatched a criminal conspiracy for committing offences under the IPC like waging war against India..., Dhingra said in his judgment","('Rebellion', 'Terrorism')"
"According to the court order, the Jaish militants wanted to capture the Parliament House and to kill the Prime Minister and the home minister and take hostage all the MPs and VIPs present","('Terrorism', 'injured_or_dead_people')"
"Afzal, Shaukat and Geelani have been found guilty of several offences under the anti-terrorism law, the Indian Penal Code and the Explosive Substance Act","('Terrorism',)"
"Dhingra, the special judge for cases related to the Prevention of Terrorism Act, convicted him and three other accused in the December 13 Parliament attack case","('Terrorism',)"
How come he has suddenly become a terrorist,"('Terrorism',)"
"   The Telegraph - Calcutta : Nation    Wednesday, December 18, 2002      Advani vouches for spy shield  OUR SPECIAL CORRESPONDENT                         New Delhi, Dec. 17: Instead of launching pre-emptive strikes on terrorist training camps across its borders, the Centre has decided to vigorously follow a policy of pre-emptive intelligence to prevent terror strikes","('Terrorism',)"
Advani spelt out the intelligence drive tonight while rejecting the Opposition charge that the Centre lacked vision in combating Pakistan-backed cross-border terrorism,"('Terrorism',)"
Pre-emptive intelligence is the best protection (against terrorist acts),"('Terrorism',)"
"The Centre is also convening a special conference of chief ministers next year to discuss threadbare the issue of national security, Advani said, declaring that India will fight its own battle to crush Pakistan-backed terrorism","('Terrorism',)"
"Earlier, cutting across party lines, members voiced concern at the growing incidence of militancy in the country, with some Opposition parties asking the government to check the hate campaign launched by the Sangh parivar, saying it had the potential of feeding terrorism","('Terrorism',)"
"Giving a detailed assessment of the governments perception of cross-border terrorism, Advani said had pre-emptive intelligence inputs not been given by our intelligence agencies, there could have been so many more tragedies","('Terrorism',)"
"If the international community does not support us, we expect that they should not help those who are encouraging terrorism, Advani said, adding that US economic aid to Pakistan encouraged it to pursue terrorism as a state policy","('Terrorism',)"
"Referring to the killing of two terrorists in Delhis Tughlaqabad area on Saturday morning, he said intelligence agencies had information that the duo had been asked from across the border to do something spectacular in Delhi either on December 6, the anniversary of the Babri Masjid demolition, or on December 13, the day Parliament was attacked last year","('Terrorism', 'injured_or_dead_people')"
"Advani, who also holds the home portfolio, said intercepts had been received from across the border, chiding the terrorists for failing to strike on either day and directing them to launch an operation on December 14","('Terrorism', 'displaced_people_and_evacuations')"
"Stating that India will not resume its dialogue with Pakistan till it ended cross-border terrorism, Advani said Pakistan must dismantle the entire terrorist infrastructure, including training camps, stop financing terrorists and deny asylum to terrorists returning to the country after carrying out attacks in India","('Terrorism',)"
"Referring to reports about terrorists acquiring nuclear, chemical and biological weapons, the Congress Patil asked the government to anticipate these threats, plan to combat them and be ready to implement the strategy when the time comes","('Terrorism',)"
Raghuvansh Prasad Singh of the RJD said the government has failed to protect ordinary people and got away by blaming the ISI for every terrorist attack in the country,"('Terrorism',)"
"   The Telegraph - Calcutta : Nation    Wednesday, December 18, 2002      Attack sentence today  OUR SPECIAL CORRESPONDENT       Navjot Sandhu and her child on way to court","('Terrorism',)"
"(PTI)                        New Delhi, Dec. 17: The counsel for the four convicted in the Parliament attack case today argued for lesser punishments before a court, which deferred the order of sentence till tomorrow","('Terrorism',)"
"Much of the defence lawyers arguments that went on for more than an hour hinged on the need to convert possible death sentence to life imprisonment for three of the guilty  Mohammad Afzal, suspended Delhi University lecturer S.A.R","('injured_or_dead_people',)"
Agarwal pressed for capital punishment on the grounds that it was the worst ever terrorist attack in Indias history,"('Terrorism',)"
"Navjot was suffering from physical trauma, which doctors have described as reduced self care, her counsel said","('injured_or_dead_people',)"
"Arguing for Shaukat, Ramakrishnan quoted extensively from the minority ruling of a Supreme Court order on Bachan Singh  an accused in former Prime Minister Indira Gandhis assassination  and pleaded that death sentence under Section 302 of the IPC should be reduced to life imprisonment","('injured_or_dead_people',)"
"Shaukat along with Afzal and Geelani were found guilty of waging war against the nation, attempting to kill the Prime Minister and the Union home minister and murdering nine security personnel","('Rebellion', 'injured_or_dead_people')"
"Though she did not mention the case of Bombay blasts accused Abu Salem, the counsel pointed out that the government had recently given an assurance to another country on not executing death sentence in an extradition case","('injured_or_dead_people',)"
Dhingra also said: I cannot answer why terrorism is not coming to an end,"('Terrorism',)"
"At best he could be called a puppet, who was around and used by the five slain terrorists, Gulati added","('Terrorism',)"
"   The Telegraph - Calcutta : Opinion    Friday, December 20, 2002      DEATH ROW                         Capital punishment is a contentious issue all over the world","('injured_or_dead_people',)"
It is thus not surprising that the death sentence on the three persons who aided and abetted the attack on Parliament in December 2001 should not meet with universal approval,"('Epidemic', 'Terrorism', 'injured_or_dead_people')"
"Death sentence, the severest possible punishment, serves as an example and thus stops other persons from contemplating and/or committing the same crime","('injured_or_dead_people',)"
"The death sentence was meted out to the three persons plotting the attack on Parliament, who were as guilty as those who had actually carried out the assault","('Terrorism', 'injured_or_dead_people')"
"But very few, except passionate advocates of complete non-violence, will have any qualms of conscience for those engaged in terrorism","('Terrorism',)"
It is obvious that Baran was included originally for no other reason but the starvation deaths of 20 tribals a few months ago,"('injured_or_dead_people',)"
The Rajasthan governments discomfiture at the disclosure of the news and its subsequent efforts to pass off the deaths as a result of malnutrition were enough to indicate that it would rather keep such unpleasant truths under wraps,"('injured_or_dead_people',)"
"Yours faithfully,                                Seema Ghosh, Howrah                       Called to the gallows                                                         Sir  Capital punishment is indeed a contentious issue but, as the editorial, Death row (Dec 20), concludes, very few will have any qualms of conscience for those engaged in terrorism, especially the ones who hatch and execute diabolic plots like the attacks on the World Trade Center and the Indian parliament","('Terrorism', 'injured_or_dead_people')"
"Even so, the debate on death penalty is not going to end in a hurry","('injured_or_dead_people',)"
The sentence statutorily pronounced in capital punishment cases is death by hanging,"('injured_or_dead_people',)"
"On the question of human rights, it will surely be far wiser to adopt more humane methods of execution like lethal injection and electrocution by high-voltage electricity","('Epidemic',)"
"Geelani to death, has certainly lifted the sagging morale of the Indian security forces, which are fighting terrorism in different parts of the country (House trio on death row, Dec 19)","('Terrorism', 'injured_or_dead_people')"
It is no use keeping these dreaded terrorists in jails for too long,"('Terrorism',)"
There are several instances when terrorists have been rescued from the prisons by their compatriots,"('Terrorism', 'displaced_people_and_evacuations', 'missing_trapped_or_found_people')"
"Masood Azhar was released, and he went on to mastermind the attack on Parliament","('Terrorism',)"
Wouldnt it be better if cases under the Prevention of Terrorism Act are tried directly in the Supreme Court,"('Terrorism',)"
"Yours faithfully,                                Govind Das Dujari, Calcutta                                                           Sir  It does not matter that justice took a full 12 months to arrive for the guilty in the Parliament attack case","('Terrorism',)"
"The attack on Parliament on December 13, 2001 was of a similar magnitude as the attack on the World Trade Center, and the guilty deserved no less than capital punishment","('Terrorism',)"
"Anand, Calcutta                                                           Sir  It will be interesting to see how the division bench of the high court reacts to the fresh appeal by the sentenced terrorists, since most of the evidence in the Parliament attack case is in the form of taped conversations, which are not admissible as evidence by law","('Terrorism',)"
"   The Telegraph - Calcutta : Frontpage  Tuesday, December 24, 2002      Operation Flushout, 4 days on                  - Braving poor record, Jharkhand deploys task force in forest ASHISH SINHA                        Ranchi, Dec. 23: The state police have pushed in two companies of the Central Reserve Police Force and one of the Jharkhand Armed Police deep into the jungles of Saranda to flush out MCC activists","('displaced_people_and_evacuations',)"
"The theory on which the police brains are working is that after executing the attack on a convoy four days ago, the extremists would still be holed up in the vicinity","('Terrorism',)"
"But such cleansing operations in the aftermath of earlier Naxalite attacks had not been successful, according to the polices own admission","('Terrorism', 'displaced_people_and_evacuations')"
But he did not say how successful the operations would be,"('displaced_people_and_evacuations',)"
Such force combinations constitute what is generally known as a special task force for conducting anti-extremist operations,"('displaced_people_and_evacuations',)"
The DGP claimed that there was no surprise element in the MCC attack because the police had information of the Naxalites infiltrating the region over the past few months,"('Terrorism', 'injured_or_dead_people')"
The MCC killed the village munda (headman) because he was suspected to be a police informer,"('injured_or_dead_people',)"
"The recovery of a police rifle looted in the Churchu attack in Hazaribagh from the Manoharpur region also hinted at their presence, Prasad said","('Terrorism',)"
The MCC rebels obviously did not surface in the region from nowhere,"('Rebellion',)"
"Police officials handling operations, including district police chiefs, are supposed to spend the amount as per their discretion","('displaced_people_and_evacuations',)"
The oblique reference of the police headquarters is that the Munda who was killed was an informer,"('injured_or_dead_people',)"
"Soon after the formation of Jharkhand, the MCC targeted Beltu village in Hazaribagh and killed over a dozen persons","('injured_or_dead_people',)"
"Each person killed was a member of the Gram Suraksha Dal, constituted with police backing for the security of the village","('injured_or_dead_people',)"
"What, however, is clear is that the claims of authorities, including chief minister Babulal Marandi, have started to ring hollow","('injured_or_dead_people',)"
"But despite Marandis claim, the rebel onslaught continued, springing one surprise after another","('Rebellion', 'injured_or_dead_people')"
"   The Telegraph - Calcutta : Opinion    Thursday, December 26, 2002  Letters to Editor                     An experience replicated                                                         Sir  The report, Sajjan acquitted in riots case (Dec 24), should not have raised an eyebrow","('Rebellion',)"
"But even if it does not surprise, the report scares for Anwar Kaurs experience is waiting to be shared by the numerous riot-affected victims in Gujarat  the first information reports are not even worth the paper they are written on","('Rebellion', 'injured_or_dead_people')"
"Yours faithfully,                                M. Chatterjee, Calcutta                       In the dock                                                         Sir  As the editorial, Death row (Dec 20), points out, given the crime, the decision of the Patiala house court to hang the conspirators of the Parliament attack is incontestably a welcome move","('Terrorism', 'injured_or_dead_people')"
"Since the Prevention of Terrorism Act has created a furore from the day it was proposed, it is likely that the sentence will be strongly objected to by various parties","('Terrorism',)"
We should remember that terrorism is a menace that cannot be dealt with softly,"('Terrorism',)"
The United States of America launched an operation against the taliban regime in Afghanistan on the mere indication that the rulers were helping Osama bin Laden,"('displaced_people_and_evacuations',)"
"Moreover, the US had no concrete proof then that bin Laden had carried out the attack","('Terrorism',)"
"The proposed attack on Iraq is being planned on similar grounds  that its assumed possession of nuclear, chemical and biological weapons pose a threat to the US","('Terrorism',)"
"Yours faithfully,                                Rajesh Kumar Sharma, Kankinara                                                           Sir  Parliament attack convict, S.A.R","('Terrorism',)"
"Geelani, says that if the Kashmir freedom movement is terrorism, then he is a terrorist","('Terrorism',)"
"Yours faithfully,                                Askok K. Das, Ahmedabad                                                           Sir  The need for POTA was established when three terrorists were sent to the gallows","('Terrorism',)"
"Last year, they had conspired to launch a shrewd attack on Parliament","('Terrorism',)"
"Had there been no POTA, the terrorists, including a lecturer in the Delhi University, could not have been arrested for lack of evidence","('Terrorism',)"
Human rights activists would have created enough noise on the electronic media to pressure the government into releasing the terrorists,"('Terrorism',)"
"Geelani, the brain behind the attack, are still managing to find defence lawyers","('Terrorism',)"
Perhaps ours is the only country in the world where terrorism gets moral support in the name of secularism,"('Terrorism',)"
"Gopala, Bangalore                                                           Sir  Protection and pat for death row judge (Dec 20) shows what an onerous responsibility S.N","('injured_or_dead_people',)"
The death threat will continue to loom large in his life long after the death sentence has been carried out,"('injured_or_dead_people',)"
"When neighbouring governments fight such wars in proxy, the different arms of government are affected as much as the lives of people of the countries","('Rebellion',)"
"Yours faithfully,                                J.C. Bhattacharya, Calcutta                                                           Sir  The American ambassador to India, Robert Blackwell, while addressing journalists at the Parliament House paid his tribute to the December 13 martyrs of the Parliament attack together with the prime minister, the speaker and other dignitaries","('Terrorism',)"
Blackwells recent aerial survey of the line of control and his advice to the Mufti Mohammad Sayeed government on how to handle terrorism in Jammu and Kashmir makes me wonder further if we have already compromised our sovereignty,"('Terrorism',)"
"Yours faithfully                                M. Akhtar, Bhubaneswar                       Operation sabotage                                                         Sir  Even before the memory of the Rajdhani Express had faded away from the public mind, the people of this country had to countenance another shock  the Hyderabad-Bangalore Express accident (19 snared on death train, Dec 22)","('displaced_people_and_evacuations', 'injured_or_dead_people')"
Travelling on train seems to have become the surest way to death,"('injured_or_dead_people',)"
"Yours faithfully,                                Sumant Poddar, Calcutta                                                           Sir  Three months after the Rajdhani Express crash followed by numerous minor accidents, and now a major accident which has claimed several lives, we are yet to hear about the special railways fund created to deal with such adversities out of hiked up goods tariff and passenger fares","('injured_or_dead_people',)"
"Yours faithfully,                                Phani Bhusan Saha, Balurghat                                                           Sir  Why cannot the Indian Railways do something to stop the regular instances of derailments that cause deaths","('injured_or_dead_people',)"
"   The Telegraph - Calcutta : International  Saturday, December 28, 2002      40 killed in Chechen suicide car bombings  MARIA GOLOVNINA AND JON BOYLE                        Moscow, Dec. 27 (Reuters): Suspected Chechen rebel suicide bombers rammed vehicles packed with a tonne of explosives into the local government headquarters in Grozny today, gutting the building and killing at least 40 people","('Rebellion', 'injured_or_dead_people')"
"In October, Chechen rebels seized some 800 hostages in a Moscow theatre","('Rebellion', 'Terrorism')"
Forty-one rebels and 129 hostages were killed when Russian special forces stormed the theatre,"('Rebellion', 'Terrorism', 'injured_or_dead_people')"
The rebels are fighting for independence for the mostly Muslim southern province of Chechnya and want Russian troops there to withdraw,"('Rebellion',)"
"Television pictures in Grozny showed bodies scattered on the frozen ground as small groups of dazed staff and security personnel, blood pouring from head wounds, staggered towards medical crews","('injured_or_dead_people',)"
"Chechnyas acting prosecutor Vladimir Kravchenko said the death toll had risen from 32 to about 40, while Kremlin officials said around 80 were injured","('injured_or_dead_people',)"
"There were no immediate claims of responsibility for the bombing but officials blamed it on elected Chechen President Aslan Maskhadov, ousted when Russian troops returned to Chechnya in October 1999 after a three-year break","('injured_or_dead_people',)"
The Grozny attack appeared aimed at shattering Russian claims that life in Chechnya is returning to normal,"('Terrorism', 'injured_or_dead_people')"
But the rebels appear determined to fight on,"('Rebellion',)"
"In France, the interior ministry said today that Islamic militants arrested in the Paris suburbs over the last two weeks planned to attack Russian targets and particularly wanted to hit Moscows embassy in Paris","('Terrorism',)"
"Kravchenko said the attack happened around 14.15 local (1115 GMT) when two vehicles packed with explosives  a truck and an off-road vehicle  rammed protective barriers around the building, one of the most heavily guarded in the city","('Terrorism',)"
"Sobbing staff staggered to safety as smoke rose from the administrative centre, one of few buildings rebuilt after Russian troops seized the capital from rebels in 2000","('Rebellion',)"
"But the head of the pro-Russian administration in Chechnya, Akhmad Kadyrov, was in Moscow at the time of the attack, which Russian news agencies said had been carried out by suicide bombers","('Terrorism',)"
"More than 30 people died in the last such attack in July 2000, when a Russian police building was targeted","('Terrorism', 'injured_or_dead_people')"
"The Kremlin chief says Maskhadov is either complicit with rebels staging the increasingly bold attacks or incapable of preventing them, and thus irrelevant","('Rebellion', 'Terrorism')"
But Russias elections chief signalled the latest bloody attack was unlik-ely to force a change of heart in Moscow,"('Terrorism',)"
"   The Telegraph - Calcutta : International  Saturday, January 04, 2003      Hardliners stage anti-US protests in Pakistan        Protesters during an anti-US rally in the Landi Kotal tribal area, western Pakistan","('Rebellion',)"
"(AFP)                        Islamabad, Jan. 3 (Reuters): Thousands of angry Pakistanis protested today against the presence of US troops in the region, a possible attack on Iraq and what one banner called the Holocaust of the Muslims","('Rebellion', 'Terrorism')"
"Demonstrators also burnt an effigy of US President George W. Bush in nationwide protests organised by the six-party Muttahida Majlis-e-Amal (MMA) hardline Islamic coalition, which made huge gains in an October election by tapping anti-US sentiment","('Rebellion',)"
"War will continue until Bushs destruction, the crowd shouted in Multan, located in the populous Punjab province","('Rebellion', 'infrastructure_and_utilities_damage')"
"In Peshawar, another hotbed of anti-US sentiment, protesters burnt an effigy of Bush and shouted: No war on Iraq","('Rebellion',)"
A series of fatal attacks on Christian and Western targets in Pakistan last year was blamed on Islamic militants opposed to his pro-U.S. stance,"('Terrorism',)"
"NAYAR                        Unless there is a dramatic upset of plans now being made in the Pentagon, the United States of America should be at war with Iraq any time in the next six to eight weeks","('Rebellion',)"
The atmosphere in Americas capital today is somewhat similar to what it was in New Delhi in the run up to the Bangladesh war in 1971,"('Rebellion',)"
Or the atmosphere in Saudi Arabia in the weeks before Operation Desert Storm for liberating Kuwait,"('displaced_people_and_evacuations',)"
"As in 1991, when many people and governments abroad doubted Americas determination to go to war, a big gap now exists between how Washingtons public position on the coming war is perceived abroad and the actual preparations in the US for battle","('Rebellion',)"
Public debates in the US have gone on from the ifs and whens of the attack on Iraq to detailed discussions on the specifics of what a temporary American administration would do in post-Saddam Iraq,"('Terrorism',)"
"Like Chile in the days before Allendes overthrow and death, Venezuela has ground to a halt in general strikes by opponents of Chavez","('injured_or_dead_people',)"
War against Iraq is also seen in the corridors of power in Washington as vital to the ongoing fight against terrorism,"('Rebellion', 'Terrorism')"
Although Afghanistan has been rescued from the taliban  and by proxy from al Qaida  the war against Osama bin Ladens outfit has produced questionable results,"('Rebellion', 'displaced_people_and_evacuations', 'missing_trapped_or_found_people')"
"Early last year, Bush told Bob Woodward, The Washington Post reporter of Watergate fame, that he would put a big, black cross-mark on a photograph each time an al Qaida leader among them is netted dead or alive as the presidents much-quoted Texan expression goes","('injured_or_dead_people',)"
"More than a year after the Americans employed their full military might on Afghanistan and pulled their diplomatic and other weight on the rest of the world in the fight against terror, only two of the pictures on the sheet have been scored off","('Terrorism',)"
"With a new leadership emerging in the Democratic party, which is unlikely to act as the B-team of the Republicans any more, uncomfortable questions are certain to be asked during the presidential campaign about the questionable success of the war against al Qaida","('Rebellion',)"
"Bush officials concede that this image in the Arab world was reinforced by the way Americans turned tail from Somalia and fled after the first casualties, and their inability earlier to retaliate for heavy losses of life in an attack on the US embassy in Beirut when Lebanon was being torn asunder by civil war","('Rebellion', 'Terrorism', 'displaced_people_and_evacuations')"
"Regrettably, Israel has allowed this impression to grow in Washington because such an illusion suits the government of prime minister Ariel Sharon, in all that it is trying to do, even as it reinforces the case within the Bush administration to go to war with Iraqs dictator as quickly as possible","('Rebellion',)"
"   The Telegraph - Calcutta : Nation    Friday, January 10, 2003  Nation at a Glance                     Parliament attack victim falls to death                                                       new delhi (PTI): ANI cameraman Vikram Bisht, who was injured in the terrorist attack on Parliament in 2001, died here on Thursday morning after a fall from his wheelchair","('Terrorism', 'injured_or_dead_people')"
He is survived by his wife and two children,"('missing_trapped_or_found_people',)"
"Bisht was brought to the All-India Institute of Medical Sciences, where he died at 8.30 am, ANI sources said, quoting doctors","('injured_or_dead_people',)"
"Bisht, who was critically injured in the attack on December 13, 2001, was admitted to AIIMS and discharged on November 6, 2002","('Terrorism',)"
He had received bullets in his spine during the attack,"('Terrorism',)"
"On the first anniversary of the attack, Bisht even visited the Parliament complex on his wheelchair","('Terrorism',)"
The mortal remains of the 28-year-old cameraman were consigned to flames at the Nigambodh Ghat in the presence of mediapersons,"('missing_trapped_or_found_people',)"
"SC vetoes Rajasthan sati relief                                                       New Delhi: The continuing practice of sati, banned by law, has prompted the Supreme Court to order the trial of some accused in a Rajasthan sati case, reports our legal correspondent","('donation_needs_or_offers_or_volunteering_services',)"
"In the Sati Prevention Acts Section 2C, Sati means burning or burying alive of any widow along with the body of her deceased husband or with any article, object or thing associated with the husband, irrespective of whether such burning is voluntary on the part of the widow or otherwise","('injured_or_dead_people',)"
HC boost to ayurveda                                                       kochi (PTI): Kerala High Court has ruled that those without the necessary qualification and mandatory registration are not entitled to practise the Indian system of medicine in Kerala,"('Epidemic',)"
"The mandatory registration has to be under the Indian Medicine Central Council Act, 1970, or the Travancore Cochin Medical Practitioners Act, 1953, the court observed, while allowing two writ petitions","('Epidemic',)"
"Tamil Nadu chief minister Jayalalithaa has sanctioned Rs 5 lakh to the family of Palani, a forest guard, who was killed in an encounter in Tiruvannamalai in November 2001","('injured_or_dead_people',)"
"   The Telegraph - Calcutta : International  Saturday, January 11, 2003      EU bid to block US war rush          - Top European officials against military action without proof HUDA MAJEED SALEH       A young girl leans against her father during Friday prayers in Baghdad","('Rebellion',)"
"(Reuters)                        Baghdad, Jan. 10 (Reuters): Europe moved to stay Americas hand over Iraq today, as top officials spoke out against a rush to war on the basis of inconclusive weapons inspections","('Rebellion',)"
"Without proof, it would be very difficult to start a war, EU foreign policy coordinator Javier Solana said","('Rebellion',)"
The US said if Iraq continued to deceive it would again be in material breach of Council resolutions  language that could mean war,"('Rebellion',)"
"But EU Commission president Romano Prodi called for calm: War is not and must not be inevitable, he said in Greece, which plans to lead an EU peace mission to Arab capitals soon","('Rebellion',)"
"The blocs other main military power, France, is cooler, insisting on an international mandate for any war","('Rebellion',)"
"Germany, the biggest economy, opposes outright the idea of attacking Iraq","('Terrorism',)"
"   The Telegraph - Calcutta : International  Tuesday, January 14, 2003      UN long-haul hope for anti-war lobby  HASSAN HAFIDH AND LOUIS CHARBONNEAU       An eight-month-old Iraqi baby suffering from leukaemia holds his mothers hand in the Saddam Hospital, Baghdad, on Monday","('Rebellion', 'injured_or_dead_people')"
"Iraq says UN sanctions, imposed after the 1991 Gulf war, have killed 1.7 million people, mostly children","('Rebellion', 'injured_or_dead_people')"
"(Reuters)                        Baghdad/Vienna, Jan. 13 (Reuters): UN arms experts said today they wanted up to a year to complete their inspections in Iraq, as Washington massed a force in the Gulf that will be ready to wage war within weeks","('Rebellion',)"
"The UN inspectors comments were likely to further fuel an anti-war camp that includes much of the public in Europe and West Asia, many of their governments and the Pope","('Rebellion',)"
But they appeared anxious today to slow the timetable of the attack the US threatens to launch if Iraqs answers fail to satisfy,"('Terrorism',)"
"Tens of thousands of US troops have already been massed in the Gulf and analysts say military chiefs want any attack on Iraq to be launched within the next two or three winter months, before temperatures in the desert region rise","('Terrorism',)"
"It is a far better option to wait a little bit longer than to have to resort to war, Gwozdecky told CNN separately","('Rebellion',)"
The newspaper USA Today said today the US force in the Gulf would not be ready for full-scale war until late February or early March because of logistical complications,"('Rebellion',)"
"Washington has signalled that if Iraq does not provide satisfactory answers, this could be deemed non-cooperation under UN resolutions and, therefore, a trigger for war","('Rebellion',)"
The US announced new troop deployments over the weekend amid signs most governments in Europe and West Asia are nervous about war and want all other options explored,"('Rebellion',)"
Saudi Arabia is mounting a diplomatic drive to ask fellow Arab states to unanimously oppose an attack on one of their own,"('Terrorism',)"
"Bush and British Prime Minister Tony Blair are chief prosecutors of the case against Iraq, and say they have intelligence it has weapons of mass destruction","('infrastructure_and_utilities_damage',)"
"But even in Britain, a poll showed only 13 per cent of people would support a war waged without UN approval","('Rebellion',)"
"   The Telegraph - Calcutta : Nation    Thursday, January 16, 2003      Parliament attack convict moves HC  OUR SPECIAL CORRESPONDENT                        New Delhi, Jan. 15: Delhi High Court today directed the prosecution to file its reply by February 3 while admitting the appeal of the lone woman convict in the Parliament attack case","('Terrorism',)"
"In her petition challenging the trial court order, Navjot Sandhu alias Afsan Guru, wife of another convict Shaukat Hussain who is facing a death sentence, alleged miscarriage of justice in holding her guilty in the absence of any evidence","('injured_or_dead_people',)"
"Geelani and banned Jaish-e-Mohammad member Mohammad Afzal, are also facing death sentences","('injured_or_dead_people',)"
